"vowel","start","end","word","wstart","wend"
"EY1",0.621,0.931,"BAY'D",0.601,1.071
"ER1",1.711,1.861,"HEARD",1.57,1.971
"ER1",2.691,2.92392471464957,"HEARD",2.581,3.081
"OW1",3.551,3.831,"BODE",3.431,3.971
"OW1",4.691,5.011,"BODE",4.641,5.131
"AO1",5.75001529388026,6.021,"BOD",5.70440581788219,6.151
"IH1",6.88081575052206,7.06470967463265,"BID",6.86194286390217,7.251
"IH1",7.91734073545699,8.131,"BID",7.89578084583185,8.261
"ER1",8.921,9.151,"BIRD",8.87,9.22
"ER1",9.941,10.261,"BIRD",9.88,10.431
"IY1",10.8988417461793,11.181,"BEAD",10.8294562166131,11.321
"UH1",11.9122631121993,12.14,"HOOD",11.761,12.1990112222435
"EY1",12.841,13.0592555523763,"HEY'D",12.681,13.21
"EY1",13.761,14.0320093762319,"HEY'D",13.61,14.171
"IY1",14.681,14.921,"BEAD",14.63,15.03
"IY1",15.686046688914,15.931,"BEAD",15.6648310103875,16.071
"UW1",16.511,16.7481590513909,"BOO'D",16.4156670095737,16.901
"UW1",17.461,17.711,"BOO'D",17.331,17.861
"IY1",18.3987712314796,18.631,"BEAN",18.3446304109545,18.731
"IY1",19.311,19.57,"BEAN",19.231,19.621
"IH1",20.1413155282733,20.4007802755805,"BID",20.1162872507078,20.4007802755805
"UW1",20.75,21.0131585461943,"BOO'D",20.7086725185324,21.191
"AE1",21.4741330617723,21.7645941844637,"BAN",21.4276907684423,21.82
"AE1",22.3510265324449,22.66,"BAN",22.3124558142556,22.7304124799869
"UW1",23.3716023854358,23.633688759288,"BOON",23.2922551346365,23.7699104607049
"UW1",24.34,24.5561206679111,"BOON",24.308475143976,24.9042395186999
"EH1",25.4746940256013,25.68,"BED",25.452348730593,25.831
"OW1",26.4464793225055,26.6417607905951,"HOED",26.2842872142867,26.771
"OW1",27.3315455847133,27.6134635216535,"HOED",27.201,27.771
"AE1",28.4230495704333,28.6445139060394,"HAD",28.3180632593607,28.691
"AE1",29.2786256899961,29.5473910561867,"HAD",29.16,29.6895949536421
"EY1",30.1204727629318,30.351,"BANE",30.1001579204382,30.451
"EY1",31.0168467065776,31.291,"BANE",30.895129569493,31.5346602897678
"EH1",32.1235682389866,32.281,"HEAD",31.971,32.391
"EH1",32.9526942124683,33.161,"HEAD",32.8318695634706,33.291
"AO1",34.191,34.451,"HAW'D",34.061,34.581
"IH1",35.1729168119211,35.351,"HID",35.061,35.481
"IH1",36.061,36.241,"HID",35.911,36.347319925252
"AE1",36.6857280073349,37.001,"BAD",36.6629946878017,37.101
"ER1",37.511,37.701,"BURN",37.431,37.791
"ER1",38.361,38.622565268044,"BURN",38.231,38.9055366961087
"UW1",39.411,39.6311390594136,"WHO'D",39.2594532963192,39.781
"UW1",40.4008301066243,40.6830352711505,"WHO'D",40.271,40.811
"UH1",41.0564762465966,41.1931487032163,"HOOD",40.881,41.301
"UH1",41.8481914682766,42.061,"HOOD",41.761,42.221
"AE1",42.5996365488214,42.8795107563741,"BAD",42.5664807193552,42.931
"AE1",43.4725585958713,43.811,"BAD",43.4449863492421,43.921
"EY1",44.411,44.6810931676397,"HEY'D",44.301,44.7959403880266
"AH1",45.2471362872019,45.4233707416058,"BUD",45.2273229461742,45.491
"AH1",46.140631765098,46.371,"BUD",46.1206541798949,46.461
"IH1",46.981,47.191,"HID",46.821,47.311
