"vowel","start","end","word","wstart","wend"
"IY1",0.318,0.518,"HEED",0.242401739778561,0.642992781159173
"IY1",1.528,1.67845992751573,"HEED",1.387,1.808
"ER1",2.137,2.368,"BIRD",2.11460829919846,2.548
"ER1",3.16912414983765,3.378,"BIRD",3.15091546613853,3.45924917677694
"EY1",3.69232032812566,3.938,"BANE",3.62312733006901,4.07750368657321
"EY1",4.74151368546774,4.948,"BANE",4.71844935278219,5.048
"OW1",5.268,5.498,"BONE",5.24872239990083,5.628
"OW1",6.347312983081,6.558,"BONE",6.32424865039545,6.78606935538525
"IH1",6.83826758198939,6.988,"HID",6.78606935538525,7.06526917210507
"EY1",7.5447645095152,7.77904957311053,"BAY'D",7.44158196855353,7.888
"EY1",8.53783764733906,8.767,"BAY'D",8.51841505139333,8.85224091921051
"EH1",9.32619433465828,9.488,"HEAD",9.25821524884824,9.578
"AH1",10.04847212139,10.207,"BUD",9.96956782536048,10.308
"UH1",10.9221214592927,11.088,"STOOD",10.7024033426567,11.197
"UH1",11.928,12.068,"STOOD",11.7026670338616,12.168
"ER1",12.4417201308316,12.6153095820965,"HEARD",12.3688853960351,12.6990695271125
"IY1",13.0159006234771,13.178,"BEAD",12.9224293804883,13.2756778442512
"UW1",13.5180864019097,13.7013871511475,"WHO'D",13.4379681936336,13.808
"UW1",14.508,14.638,"WHO'D",14.437,14.748
"OW1",15.098,15.328,"BODE",15.0712334851734,15.537
"OW1",16.068,16.2630758501281,"BODE",16.0423632824597,16.3322688481848
"AH1",16.7389294507984,16.8785293591583,"HUD",16.6745921017282,17.015701443025
"AE1",17.380988949208,17.5922096801178,"BAD",17.3603524410157,17.758
"AE1",18.3727552546867,18.598,"BAD",18.3460491852613,18.6640941938726
"UH1",18.9943584210323,19.1715896090371,"HOOD",18.9227375984824,19.288
"UH1",19.9580109967552,20.108,"HOOD",19.878,20.1680178154184
"AO1",20.528,20.7361287468309,"HAW'D",20.4642124035907,20.918
"AO1",21.528,21.718,"HAW'D",21.438,21.8165778532801
"AO1",22.0496490046288,22.268,"BOD",22.018087286217,22.3652661887468
"UH1",22.848,23.0049242180207,"STOOD",22.636061539839,23.128
"IH1",23.2986909816998,23.428,"BIN",23.2100753876974,23.608
"IH1",24.3344048689258,24.4557960935866,"BIN",24.3149822729801,24.618
"OW1",24.788,24.997,"HOED",24.7107176653743,25.0700356903702
