"vowel","start","end","word","wstart","wend"
"UW1",0.261199184187106,0.469882781509735,"BOON",0.24,0.66
"UW1",1.54240179257182,1.7521722836305,"BOON",1.51656144933105,1.93
"EY1",2.4,2.59,"HEY'D",2.27931574561735,2.67
"EY1",3.56,3.8,"HEY'D",3.42,3.89034065798208
"AH1",4.32835883361239,4.4837846378683,"HUD",4.21097431011841,4.61
"IH1",4.87782821652133,5.02999333956908,"BIN",4.85935102300839,5.20280944360188
"IH1",6.1494494197227,6.28,"BIN",6.09075715797571,6.38
"AO1",6.93,7.17,"HAW'D",6.70236922399383,7.33
"AO1",8.09,8.319,"HAW'D",7.99,8.46
"EH1",8.89990680491716,9.03902684661642,"HEAD",8.80534704988034,9.21
"EH1",9.91,10.06,"HEAD",9.81,10.1411370949766
"OW1",10.62,10.8015422937199,"HOED",10.4319984234611,10.91
"IH1",11.31,11.4960673910593,"HID",11.194997826172,11.647145620371
"IH1",11.9967741845322,12.1598082449405,"HID",11.9011275357594,12.32
"IH1",13.16,13.32,"HID",13.08,13.45
"AH1",13.8007812590739,13.999,"BUD",13.7768695968807,14.13
"EH1",14.4951142970864,14.679,"BED",14.4820715722537,14.9679436155597
"AE1",15.0853281390537,15.3048806737369,"BAD",15.0614164768605,15.39
"AE1",15.9923971293032,16.23,"BAD",15.9717461483181,16.440197348558
"ER1",16.59,16.821462879119,"HEARD",16.459,16.95
"OW1",17.2225266677234,17.4801204831686,"BONE",17.2018756867384,17.5709207468051
"OW1",18.1263234459294,18.319,"BONE",18.03,18.5447775343107
"ER1",18.6756452374949,18.8908501972339,"BURN",18.61,19.04
"ER1",19.93,20.1,"BURN",19.86,20.22
"EY1",20.5170916219034,20.729,"BANE",20.4833979160857,20.8779403422737
"EY1",21.4572547035913,21.69,"BANE",21.36,21.77
"EH1",22.089180419097,22.2717785667543,"BED",22.070703225584,22.38
"IY1",23.1146342844685,23.340708181568,"BEAD",22.979,23.4993946670321
"IY1",24.15,24.3775298318352,"BEAD",24.08,24.76
"AE1",25.1896152307854,25.41,"HAD",25.103750625637,25.5363343325871
"AE1",25.9281315063542,26.1259461663162,"HAD",25.83,26.18
"AE1",26.76,26.95,"HAD",26.6791750779684,27.0897983075813
"IH1",27.3026679638105,27.4244000622487,"BID",27.26,27.49
"IH1",28.1667484839745,28.33,"BID",28.1460975029895,28.4862952423748
"OW1",28.799,29.02,"BODE",28.75,29.15
"UW1",29.5417277528042,29.7069356006846,"WHO'D",29.4417335290871,29.92
"UW1",30.78,30.9813631428855,"WHO'D",30.7194217524961,31.12
"UW1",31.384600718962,31.6485964549104,"BOO'D",31.3574283755606,31.79
"UH1",32.1790005981055,32.3409477647777,"HOOD",32.0463995623067,32.51
"UH1",33.1582779295972,33.3104430526449,"HOOD",33.09,33.4386965134995
"OW1",33.7,33.8951918826427,"BODE",33.65,33.95
"AO1",34.1267002484225,34.36,"BOD",34.1049623737014,34.52
"AH1",34.7483589974628,34.9,"BUN",34.7298818039498,35.0570368185025
"AH1",35.5989095507804,35.7793339109656,"BUN",35.5793454635314,35.946026995972
"AO1",36.1438416559341,36.3840451716023,"HAW'D",36.0145013013435,36.54
"EH1",36.7938041100952,36.9459692331429,"BED",36.7731531291101,37.09
"EH1",37.8931667495185,38.08,"BED",37.82,38.2822747070263
"AE1",38.545712940063,38.8293922051734,"BAD",38.5304964277582,38.92
"UW1",39.3984256753314,39.6440636596799,"WHO'D",39.2940838766701,39.75
"OW1",40.2201173397892,40.4545467361069,"BODE",40.1972925713321,40.52
"AO1",40.93,41.2097037118709,"BOD",40.916242403136,41.28
"AO1",41.9818387193278,42.23,"BOD",41.9557532696625,42.3502956958506
"AO1",42.901189303993,43.1816078878953,"BAWN",42.8794514292719,43.3044268800695
"AO1",43.8959173185839,44.1589456027093,"BAWN",43.8676580814465,44.33
"EH1",44.8857378241171,45.0759442279267,"HEAD",44.7596581507346,45.2
"AH1",45.62,45.7887123853277,"HUD",45.4919903953845,45.97
"AH1",46.7476454866996,46.92,"HUD",46.64,47.0237164956576
"ER1",47.4193013849414,47.7203709498287,"BIRD",47.39212904154,47.85
"IY1",48.4039826418241,48.6539682011169,"HEED",48.2572519874567,48.81
"IH1",49.1070108297251,49.32,"BID",49.0896205299482,49.46
"UH1",50.2969979546681,50.46,"STOOD",50.0535337577917,50.59
"UH1",51.46,51.61,"STOOD",51.27,51.77
"ER1",52.02,52.2617482167488,"HEARD",51.9292781754289,52.41
"ER1",53.22,53.42,"HEARD",53.15,53.5756412276021
"EY1",53.8549729177683,54.1299570329903,"BAY'D",53.8364957242554,54.32
"EY1",55.0505115967888,55.3026709435537,"BAY'D",55.0255130408595,55.47
"UW1",55.860835476351,56.1097341419077,"BOO'D",55.8347500266857,56.3
"UW1",57.0313755620993,57.21,"BOO'D",57.0042032186979,57.29
"EY1",57.7430683939424,58.0118239729192,"BAY'D",57.7224174129574,58.18
"EH1",58.6020072715972,58.7693889069498,"BEN",58.5813562906122,58.9063375176927
"EH1",59.5256633570821,59.71,"BEN",59.5097837873037,59.86
"OW1",60.14,60.4016997083428,"BODE",60.1169335494963,60.56
"OW1",61.3232966605509,61.5471967701783,"BODE",61.2917767422053,61.6656681874083
"EY1",61.91,62.1753769189779,"HEY'D",61.75,62.34
"ER1",62.66,62.8673885408319,"BIRD",62.6329591818572,62.92
"ER1",63.6021287064053,63.84,"BIRD",63.57604325674,63.9641674812148
"OW1",64.479355112105,64.6956469655801,"HOED",64.302191433128,64.85
"OW1",65.4832187314419,65.66,"HOED",65.42,65.78
"IY1",66.1,66.31,"HEED",65.96,66.45
"IY1",67.2,67.37,"HEED",67.09,67.52
"IY1",67.9062258820538,68.14,"BEAD",67.8812273261245,68.29
"UH1",68.6540087724599,68.8387807075893,"HOOD",68.5540145487428,68.99
"AH1",69.2720695461375,69.437277394018,"BUD",69.2503316714164,69.5512091769769
"AH1",70.1729123940006,70.3495772254425,"BUD",70.1587827754319,70.4354418305909
"IY1",70.6234744469285,70.8158546382103,"BEAN",70.6017365722074,70.9310653742321
"IY1",71.6916989301441,71.8884266963701,"BEAN",71.6656134804787,72.08
"UH1",72.6309508962128,72.81,"STOOD",72.4,72.9070219051708
"AE1",73.2526541132364,73.4765542228638,"BAN",73.2287424510432,73.6341538145919
"AE1",74.2972329273619,74.51,"BAN",74.2798426280825,74.6378507798021
