"vowel","start","end","word","wstart","wend"
"EH1",0.337533256069441,0.637777608077975,"HEAD",0.283544363414696,0.84
"EH1",2.06052213644031,2.301,"HEAD",1.951,2.441
"OW1",3.1707577409564,3.531,"HOED",3.061,3.691
"OW1",4.95801182476371,5.2992987533312,"HOED",4.811,5.451
"UH1",6.02408410777081,6.26703412471716,"HOOD",5.881,6.441
"UH1",7.891,8.191,"HOOD",7.771,8.36
"IH1",8.9711572904586,9.231,"BID",8.911,9.401
"IH1",10.7084170328571,11.011,"BID",10.651,11.151
"UW1",11.8197100443587,12.0552228158883,"WHO'D",11.72,12.22
"UW1",13.7647990031209,14.0688997046048,"WHO'D",13.63,14.22
"AH1",14.8096840634732,15.061,"BUD",14.761,15.231
"AH1",16.3459090332508,16.581,"BUD",16.3,16.741
"AE1",17.333064353784,17.7041002640184,"BAD",17.281,17.84
"AE1",18.9284201272778,19.241,"BAD",18.831,19.361
"IY1",20.1164491306797,20.43,"HEED",19.901,20.581
"IY1",21.7154094495815,21.9914138906022,"HEED",21.59,22.171
"EH1",22.689295554791,22.9826535684507,"BED",22.631,23.16
"EH1",24.2281616461336,24.4851597933116,"BED",24.171,24.631
"AO1",25.276305611445,25.5985862461697,"BAWN",25.221,25.811
"AO1",26.8305734929838,27.1024461309952,"BAWN",26.761,27.291
"AE1",27.719643517441,28.0187860553137,"HAD",27.59,28.201
"AE1",29.1079955269271,29.4203598344296,"HAD",28.961,29.57
"ER1",30.051,30.391,"BURN",30,30.601
"AH1",31.5954295642993,31.82,"BUM",31.551,32.07
"ER1",32.661,33.0903830414324,"BIRD",32.601,33.221
"ER1",34.171,34.511,"BIRD",34.121,34.681
"AE1",35.0276901060976,35.387156967906,"BAN",34.971,35.601
"AE1",36.6333758621182,36.936731341781,"BAN",36.521,37.131
"AO1",37.7506360067537,38.111,"BOD",37.691,38.301
"AO1",39.2686810015289,39.641,"BOD",39.211,39.771
"EY1",40.4252402872046,40.7691197819822,"HEY'D",39.921,40.901
"EY1",42.0121014500577,42.2707523184394,"HEY'D",41.891,42.421
"IH1",42.8332737919285,43.041,"BIN",42.771,43.261
"IH1",44.3910987314198,44.581,"BIN",44.341,44.801
"EY1",45.2648135031292,45.631,"BANE",45.211,45.861
"EY1",46.7728732058195,47.101,"BANE",46.721,47.301
"EY1",47.9143278625238,48.3043700666009,"BAY'D",47.861,48.491
"EY1",49.4356093766053,49.7587163719319,"BAY'D",49.391,49.901
"UW1",50.2917860667403,50.643815683132,"BOO'D",50.241,50.821
"UW1",51.8901026339612,52.2173414322971,"BOO'D",51.841,52.271
"AO1",52.9612350909156,53.3595088473066,"BOON",52.935617912258,53.5778506551181
"AO1",54.5773324198165,54.8912339462116,"BOON",54.5583261259738,55.0856122465764
"AH1",55.4736570807696,55.7215652613271,"BUN",55.4604353111398,55.9565497834868
"AH1",56.8712826158043,57.0975218200239,"BUN",56.731,57.311
"IY1",57.721,58.041,"BEAN",57.671,58.251
"IY1",59.301,59.581,"BEAN",59.251,59.801
"ER1",60.501,60.961,"HEARD",60.351,61.091
"ER1",62.2074976034385,62.6793495070996,"HEARD",62.111,62.731
"AH1",63.281,63.4792880888672,"HUD",63.171,63.671
"AH1",64.731,64.9964842956262,"HUD",64.591,65.17
"UH1",65.8300046008308,66.1473270719444,"STOOD",65.5250775387451,66.311
"UH1",67.5404080986725,67.8395506365453,"STOOD",67.291,68.001
"AO1",68.671,68.991,"HAW'D",68.411,69.141
"AO1",70.321,70.630327113178,"HAW'D",70.181,70.771
"IH1",71.2362311350153,71.521,"HID",71.101,71.691
"IH1",72.6516238562321,72.9309337396602,"HID",72.541,73.111
"EH1",73.3699138699293,73.6012948384497,"BEN",73.321,73.831
"EH1",74.9129788708911,75.1344435121892,"BEN",74.871,75.351
"OW1",75.737112006489,76.041,"BONE",75.691,76.221
"OW1",77.1555120588812,77.421,"BONE",77.111,77.641
"IY1",78.3536865358746,78.6693562857845,"BEAD",78.311,78.841
"IY1",79.8700797594534,80.151,"BEAD",79.821,80.271
"AO1",81.0927459932633,81.4745245913219,"BOD",81.041,81.651
"AO1",82.7101203366711,83.091,"BOD",82.661,83.211
